Tarih,Saat,Maç No,Hafta,A Takım,Sonuç,B Takım,Grubu,Şehir,Salon,TV,Baş Hakem,1. Yrd. Hakem,2. Yrd. Hakem,Temsilci,1. Masa G.,2. Masa G.,3. Masa G.,4. Masa G.,Salon.1
15.01.2022,12:00,BGL1041,14,BAHÇEŞEHİR KOLEJİ,58 - 76,GAZİANTEP BASKETBOL,B,İSTANBUL,Caferağa Spor Salonu,,MEHMET OZAN ÇAKAR,ALPER CAN BOZYEL,AHMET MUHAMMET KURT,GÖZDE ERSÖZ,BEGÜM SAVAŞ,ALTAN CANDAN,EYLÜL DEDE,EROL TAHTAKESEN,Caferağa Spor Salonu
15.01.2022,13:00,BGL1035,14,FENERBAHÇE BEKO,82 - 81,TÜRK TELEKOM SPOR,A,İSTANBUL,Fenerbahçe Metro Enerji Spor Salonu,,BURAK YILMAZ,CAN YANAR,NURİ DİLMEN,SERDAR ÇELİK,BİRGÜL KALE,GİZEM OFLUOĞLU KARAARSLAN,MURAT GÜRKAN,ZEHRA AKAN,Fenerbahçe Metro Enerji Spor Salonu
15.01.2022,14:00,BGL1039,14,TED ANKARA KOLEJLİLER,62 - 52,PINAR KARŞIYAKA,B,ANKARA,Ankara Spor Salonu (Küçük),,MUSA KAZIM ÇETİN,MUSTAFA SELÇUK,SADETTİN BAYCAN,DERYA ANTAŞ,EZGİ KILIÇ,ALİ MURAT SUNGUR,FATMA ÇELİK,FUNDA KONCA,Ankara Spor Salonu (Küçük)
15.01.2022,15:00,BGL1038,14,TEŞVİKİYE,102 - 83,PUSULAM KOLEJİ MERKEZEFENDİ BELEDİYESİ BASKET,B,İSTANBUL,Caferağa Spor Salonu,,UMUT ÖZGÜN ERGÜN,KÜBRA KENDİRLİ,BURAK MERT DEMİRTAŞ,ÖMER KESKİN,BEGÜM SAVAŞ,ALTAN CANDAN,EYLÜL DEDE,EROL TAHTAKESEN,Caferağa Spor Salonu
15.01.2022,17:00,BGL1037,14,TARSUS AMERİKAN KOLEJİ,77 - 78,ALİAĞA PETKİM SPOR,A,MERSİN,Tarsus Spor Salonu,,ALİ ŞAKACI,SALİH OCAKOĞLU,HÜSEYİN EMRE EROL,SERKAN SU,VİLDAN KÖROĞLU EZER,RABİA YILDIZ ÖZTÜRK,SABAHİTTİN KAZAN,ŞÜKRÜ SITKI,Tarsus Spor Salonu
16.01.2022,13:00,BGL1033,14,BÜYÜKÇEKMECE BASKETBOL,91 - 65,FRUTTİ EXTRA BURSASPOR,A,İSTANBUL,Gazanfer Bilge Spor Salonu,,ALPER ÖZGÖK,DERYA ÇELİK,RIDVAN CÖMERT,ALİGÜRHAN UZUNAY,MURAT SEVGİL,SEMRA AKDUMAN,FATİH DEMİR,EMRECAN ÇAKIRCA,Gazanfer Bilge Spor Salonu
16.01.2022,13:30,BGL1034,14,GELİŞİM KOLEJİ,80 - 66,FMV IŞIK OKULLARI YALOVASPOR,A,İZMİR,Gelişim Koleji Spor Salonu,,POLAT PARLAK,RECEP GÜRKAN ÖZKAN,OKAN MUHAMMET ANLATICI,GÖRKEM BIÇAKCIOĞLU,İBRAHİM SERT,GÖZDE ONAN,HAKAN DÖNMEZ,SİNEM YENİ,Gelişim Koleji Spor Salonu
16.01.2022,14:00,BGL1036,14,ANADOLU EFES,68 - 72,GALATASARAY  NEF,A,İSTANBUL,Küçükçekmece Halkalı Spor Salonu,,ERŞAN KARTAL,ECEM BOZKURT,TARIK ARAZ,FERHAT SUNA,MEHMET KAPUCU,BİROL ÖZDAL,REMZİ KILIÇ,EMRAH RİFAİ,Küçükçekmece Halkalı Spor Salonu
21.01.2022,17:00,BGL1050,15,DARÜŞŞAFAKA,66 - 60,TED ANKARA KOLEJLİLER,B,İSTANBUL,Darüşşafaka Ayhan Şahenk Spor Salonu,,FATİH ARSLANOĞLU,ENES DURAN,GÜNEY BİRLİK,BURCU KOCAOĞLU SANCAR,ŞERMİN NAZLIGÜL,ALPER LAÇİNKAYA,YÜKSEL NAZLIGÜL,ALPKAN HACIYAKUPOĞLU,Darüşşafaka Ayhan Şahenk Spor Salonu
22.01.2022,13:00,BGL1046,15,TÜRK TELEKOM SPOR,83 - 79,BÜYÜKÇEKMECE BASKETBOL,A,ANKARA,Ankara Spor Salonu (Küçük),,SEHER AYŞE NUR YAZICIOĞLU,SÜLEYMAN EREN PEKDOĞAN,YUNUS EMRE ALICI,FİLİZ ÖGET,ATAKAN EFE DEVECİ,FATİH ŞEN,KAMİL TOSUN,SİMAY ÇAKMAK,Ankara Spor Salonu (Küçük)
22.01.2022,13:00,BGL1043,15,GALATASARAY  NEF,78 - 89,FENERBAHÇE BEKO,A,İSTANBUL,Küçükçekmece Halkalı Spor Salonu,,ALPER ÖZGÖK,ESRA YILDIZ,RECEP GÜRKAN ÖZKAN,TUĞBA YURTSEVEN,VİLDAN ÇAKAL,BİROL ÖZDAL,NİLAY YILMAZ,ALİ MALÇOK,Küçükçekmece Halkalı Spor Salonu
23.01.2022,14:00,BGL1044,15,ALİAĞA PETKİM SPOR,77 - 98,ANADOLU EFES,A,İZMİR,Enka Spor Salonu,,BURAK YILMAZ,SABRİ GÜNDÜZ,HAKAN YİĞİT,BÜLENT GÖKÇE,MUSTAFA MESCİ,DİLEK KESGİN,CEM ÖZALP,GİZEM ÖZAYDIN,Enka Spor Salonu
23.01.2022,14:00,BGL1052,15,PUSULAM KOLEJİ MERKEZEFENDİ BELEDİYESİ BASKET,78 - 88,PINAR KARŞIYAKA,B,DENİZLİ,Vali Recep Yazıcıoğlu Spor Salonu,,DUHAN KÖYİÇİ,CAN ÜTKÜR,ASLI KOÇAK,MEHMET KANER,ABDÜLKADİR ERYÜRÜK,ÖZLEM IŞIK İNAN,DENİZ GÖKÇE İŞLEK,MELEK ERYÜRÜK,Vali Recep Yazıcıoğlu Spor Salonu
23.01.2022,19:00,BGL1047,15,FRUTTİ EXTRA BURSASPOR,75 - 80,GELİŞİM KOLEJİ,A,BURSA,Barış Spor Salonu ve Gençlik Merkezi,,BATUHAN SÖYLEMEZOĞLU,NUR AKÇA,METİN ÜSTER,VEDAT DURGUT,GÜLŞEN MÜGE KAHRAMAN,ELİF ERGÜÇ,ESRA SOLAK,TEOMAN ÖYLEK,Barış Spor Salonu ve Gençlik Merkezi
